acce, 0.16, -0.11, 0.91
acce, 0.11, -0.12, 0.95
acce, 0.20, -0.12, 1.02
acce, 0.21, -0.13, 1.06
acce, 0.21, -0.14, 1.09
acce, 0.21, -0.16, 1.09
acce, 0.17, -0.15, 1.07
acce, 0.14, -0.15, 1.05
acce, 0.15, -0.14, 1.02
acce, 0.14, -0.13, 1.01
acce, 0.10, -0.10, 1.00
acce, 0.10, -0.10, 1.02
acce, 0.12, -0.08, 1.04
acce, 0.12, -0.09, 1.08
acce, 0.19, -0.10, 1.12
acce, 0.18, -0.15, 1.15
acce, 0.11, -0.16, 1.12
acce, 0.04, -0.16, 1.12
acce, 0.03, -0.15, 1.09
acce, -0.01, -0.16, 1.09
acce, -0.00, -0.14, 1.09
acce, 0.06, -0.15, 1.09
acce, 0.13, -0.14, 1.10
acce, 0.18, -0.13, 1.08
acce, 0.20, -0.13, 1.05
acce, 0.22, -0.11, 1.00
acce, 0.19, -0.10, 0.96
acce, 0.14, -0.08, 0.92
acce, 0.11, -0.08, 0.88
acce, 0.13, -0.08, 0.88
acce, 0.14, -0.09, 0.91
acce, 0.13, -0.10, 0.96
acce, 0.06, -0.11, 1.05
acce, 0.06, -0.12, 1.09
acce, 0.09, -0.12, 1.14
acce, 0.05, -0.12, 1.16
acce, -0.00, -0.14, 1.15
acce, -0.01, -0.15, 1.12
acce, 0.02, -0.15, 1.09
acce, -0.03, -0.16, 1.07
acce, -0.08, -0.16, 1.10
acce, -0.09, -0.18, 1.13
acce, -0.10, -0.18, 1.16
acce, -0.11, -0.17, 1.16
acce, -0.10, -0.18, 1.17
acce, 0.04, -0.17, 1.11
acce, 0.06, -0.17, 1.10
acce, 0.05, -0.18, 1.10
acce, 0.05, -0.18, 1.09
acce, 0.06, -0.20, 1.04
acce, 0.02, -0.20, 1.02
acce, 0.01, -0.20, 0.95
acce, -0.05, -0.17, 0.94
acce, -0.07, -0.17, 0.90
acce, 0.02, -0.15, 0.96
acce, 0.14, -0.15, 0.99
acce, 0.20, -0.14, 1.03
acce, 0.17, -0.15, 1.05
acce, 0.21, -0.15, 1.08
acce, 0.21, -0.15, 1.10
acce, 0.18, -0.16, 1.10
acce, 0.19, -0.17, 1.08
acce, 0.15, -0.14, 1.08
acce, 0.09, -0.14, 1.05
acce, 0.13, -0.15, 1.04
acce, 0.20, -0.15, 1.06
acce, 0.23, -0.14, 1.09
acce, 0.22, -0.15, 1.08
acce, 0.24, -0.15, 1.08
acce, 0.27, -0.15, 1.08
acce, 0.56, -0.30, 0.95
acce, 0.40, -0.13, 1.09
acce, 0.25, -0.17, 1.05
acce, 0.23, -0.17, 1.06
acce, 0.25, -0.14, 1.05
acce, 0.24, -0.14, 0.98
acce, 0.19, -0.14, 0.99
acce, 0.18, -0.15, 0.97
acce, 0.15, -0.16, 0.96
acce, 0.14, -0.16, 0.96
acce, 0.10, -0.14, 0.94
acce, 0.12, -0.14, 0.99
acce, 0.20, -0.14, 0.95
acce, 0.20, -0.14, 1.01
acce, 0.22, -0.14, 1.02
acce, 0.24, -0.14, 1.01
acce, 0.20, -0.15, 0.94
acce, 0.23, -0.13, 0.98
acce, 0.19, -0.12, 0.92
acce, 0.21, -0.12, 0.96
acce, 0.22, -0.13, 0.93
acce, 0.20, -0.10, 0.94
acce, 0.20, -0.10, 0.92
acce, 0.22, -0.12, 0.92
acce, 0.13, -0.10, 0.93
acce, 0.19, -0.13, 0.96
acce, 0.13, -0.14, 0.94
acce, 0.16, -0.15, 0.95
acce, 0.15, -0.16, 1.06
acce, 0.17, -0.19, 1.10
acce, 0.17, -0.19, 1.15
acce, 0.14, -0.20, 1.13
acce, 0.11, -0.20, 1.12
acce, 0.09, -0.20, 1.10
acce, 0.04, -0.20, 1.00
acce, -0.01, -0.21, 0.99
acce, -0.05, -0.20, 0.96
acce, -0.06, -0.22, 0.98
acce, 0.04, -0.25, 0.93
acce, 0.01, -0.25, 0.96
acce, -0.09, -0.18, 0.94
acce, -0.05, -0.23, 1.02
acce, 0.06, -0.26, 1.03
acce, 0.15, -0.26, 1.06
acce, 0.18, -0.29, 1.08
acce, 0.18, -0.24, 1.07
acce, 0.15, -0.25, 1.05
acce, 0.17, -0.27, 1.01
acce, 0.17, -0.27, 1.02
acce, 0.09, -0.28, 0.99
acce, 0.12, -0.30, 1.00
acce, 0.13, -0.31, 1.00
acce, 0.16, -0.31, 1.03
acce, 0.18, -0.31, 1.03
acce, 0.19, -0.31, 1.04
acce, 0.21, -0.39, 1.00
acce, 0.21, -0.34, 1.06
acce, 0.14, -0.35, 1.03
acce, 0.06, -0.31, 1.05
acce, 0.06, -0.33, 0.94
acce, 0.08, -0.32, 1.01
acce, 0.11, -0.35, 1.03
acce, 0.09, -0.34, 1.06
acce, 0.15, -0.35, 1.07
acce, 0.22, -0.35, 1.07
acce, 0.20, -0.33, 1.01
acce, 0.18, -0.35, 0.99
acce, 0.17, -0.35, 1.03
acce, 0.19, -0.36, 1.06
acce, 0.17, -0.30, 1.06
acce, 0.14, -0.35, 1.07
acce, 0.15, -0.33, 1.06
acce, 0.19, -0.33, 1.05
acce, 0.22, -0.31, 1.05
acce, 0.26, -0.32, 1.06
acce, 0.24, -0.31, 1.06
acce, 0.23, -0.32, 1.03
acce, 0.18, -0.31, 1.00
acce, 0.17, -0.32, 0.98
acce, 0.17, -0.30, 0.97
acce, 0.18, -0.31, 0.98
acce, 0.16, -0.28, 1.00
acce, 0.12, -0.27, 1.01
acce, 0.15, -0.27, 1.00
acce, 0.16, -0.26, 1.01
acce, 0.20, -0.26, 1.00
acce, 0.15, -0.27, 0.95
acce, 0.12, -0.27, 0.91
acce, 0.07, -0.28, 0.95
acce, 0.08, -0.27, 0.97
acce, 0.13, -0.26, 0.96
acce, 0.18, -0.26, 0.96
acce, 0.21, -0.28, 0.99
acce, 0.22, -0.27, 1.04
acce, 0.23, -0.25, 1.03
acce, 0.18, -0.26, 0.98
acce, 0.20, -0.27, 0.96
acce, 0.25, -0.28, 0.97
acce, 0.25, -0.29, 1.00
acce, 0.23, -0.30, 1.03
acce, 0.25, -0.31, 1.00
acce, 0.22, -0.31, 1.00
acce, 0.24, -0.31, 0.98
acce, 0.28, -0.30, 0.99
acce, 0.30, -0.30, 1.01
acce, 0.29, -0.30, 0.97
acce, 0.30, -0.30, 0.97
acce, 0.46, -0.29, 0.99
acce, 0.46, -0.28, 1.01
acce, 0.46, -0.28, 1.02
acce, 0.41, -0.27, 1.03
acce, 0.38, -0.25, 0.97
acce, 0.38, -0.26, 0.91
acce, 0.37, -0.26, 0.89
acce, 0.36, -0.27, 0.90
acce, 0.34, -0.28, 0.91
acce, 0.32, -0.30, 0.93
acce, 0.31, -0.30, 0.91
acce, 0.30, -0.29, 0.95
acce, 0.36, -0.27, 0.94
acce, 0.46, -0.25, 0.92
acce, 0.48, -0.25, 0.94
acce, 0.50, -0.27, 0.97
acce, 0.48, -0.28, 1.01
acce, 0.46, -0.29, 1.04
acce, 0.45, -0.30, 1.03
acce, 0.41, -0.29, 1.04
acce, 0.37, -0.29, 1.01
acce, 0.32, -0.29, 0.95
acce, 0.28, -0.30, 0.94
acce, 0.30, -0.29, 0.92
acce, 0.33, -0.28, 0.91
acce, 0.33, -0.24, 0.91
acce, 0.35, -0.23, 0.91
acce, 0.36, -0.21, 0.88
acce, 0.43, -0.22, 0.94
acce, 0.45, -0.24, 0.99
acce, 0.43, -0.27, 1.04
acce, 0.39, -0.28, 1.05
acce, 0.32, -0.28, 1.01
acce, 0.29, -0.29, 0.97
acce, 0.24, -0.29, 0.90
acce, 0.21, -0.29, 0.91
acce, 0.26, -0.28, 0.95
acce, 0.32, -0.27, 0.97
acce, 0.34, -0.26, 0.98
acce, 0.39, -0.26, 0.99
acce, 0.45, -0.25, 1.00
acce, 0.43, -0.28, 0.95
acce, 0.40, -0.31, 0.92
acce, 0.36, -0.33, 0.91
acce, 0.34, -0.32, 0.90
acce, 0.33, -0.31, 0.85
acce, 0.35, -0.31, 0.82
acce, 0.39, -0.28, 0.81
acce, 0.45, -0.28, 0.87
acce, 0.51, -0.29, 0.95
acce, 0.55, -0.29, 1.01
acce, 0.54, -0.29, 1.01
acce, 0.54, -0.29, 0.97
acce, 0.50, -0.28, 0.94
acce, 0.53, -0.26, 0.88
acce, 0.57, -0.25, 0.86
acce, 0.59, -0.25, 0.86
acce, 0.56, -0.26, 0.90
acce, 0.54, -0.27, 0.92
