acce, 0.16, -0.12, 1.07
acce, 0.13, -0.11, 1.08
acce, 0.14, -0.10, 1.05
acce, 0.15, -0.09, 1.06
acce, 0.17, -0.09, 1.04
acce, 0.17, -0.08, 1.02
acce, 0.17, -0.08, 1.02
acce, 0.18, -0.08, 1.03
acce, 0.18, -0.09, 1.05
acce, 0.20, -0.09, 1.04
acce, 0.18, -0.08, 1.04
acce, 0.15, -0.08, 1.03
acce, 0.17, -0.08, 1.03
acce, 0.19, -0.09, 1.04
acce, 0.18, -0.10, 1.05
acce, 0.17, -0.09, 1.04
acce, 0.16, -0.09, 1.04
acce, 0.13, -0.09, 1.05
acce, 0.14, -0.08, 1.04
acce, 0.16, -0.09, 1.06
acce, 0.16, -0.09, 1.06
acce, 0.17, -0.09, 1.05
acce, 0.16, -0.09, 1.02
acce, 0.14, -0.08, 1.01
acce, 0.14, -0.08, 1.00
acce, 0.16, -0.09, 1.02
acce, 0.15, -0.09, 1.05
acce, 0.13, -0.10, 1.08
acce, 0.13, -0.12, 1.10
acce, 0.14, -0.10, 1.09
acce, 0.14, -0.10, 1.06
acce, 0.13, -0.09, 1.04
acce, 0.16, -0.08, 1.03
acce, 0.17, -0.07, 1.02
acce, 0.17, -0.08, 0.98
acce, 0.14, -0.07, 1.00
acce, 0.13, -0.08, 0.99
acce, 0.16, -0.08, 1.01
acce, 0.18, -0.08, 1.02
acce, 0.20, -0.10, 1.03
acce, 0.18, -0.10, 1.03
acce, 0.15, -0.08, 1.00
acce, 0.12, -0.08, 0.97
acce, 0.13, -0.05, 0.89
acce, 0.12, -0.05, 0.88
acce, 0.17, -0.05, 0.86
acce, 0.18, -0.04, 0.88
acce, 0.19, -0.05, 0.88
acce, 0.22, -0.06, 0.89
acce, 0.22, -0.10, 0.90
acce, 0.18, -0.10, 0.87
acce, 0.14, -0.08, 0.84
acce, 0.10, -0.06, 0.79
acce, 0.08, -0.05, 0.75
acce, 0.07, -0.06, 0.75
acce, 0.08, -0.08, 0.81
acce, 0.11, -0.11, 0.85
acce, 0.17, -0.12, 0.89
acce, 0.18, -0.14, 0.91
acce, 0.22, -0.15, 0.91
acce, 0.22, -0.16, 0.90
acce, 0.08, -0.18, 0.87
acce, 0.01, -0.17, 0.85
acce, -0.00, -0.16, 0.85
acce, 0.00, -0.17, 0.89
acce, 0.05, -0.18, 0.92
acce, 0.13, -0.20, 0.98
acce, 0.19, -0.22, 1.02
acce, 0.24, -0.23, 1.05
acce, 0.28, -0.23, 1.07
acce, 0.28, -0.24, 1.09
acce, 0.27, -0.24, 1.05
acce, 0.19, -0.23, 1.01
acce, 0.07, -0.25, 1.00
acce, 0.04, -0.27, 1.03
acce, 0.08, -0.27, 1.03
acce, 0.11, -0.28, 1.04
acce, 0.14, -0.26, 1.06
acce, 0.18, -0.25, 1.06
acce, 0.20, -0.24, 1.04
acce, 0.20, -0.24, 1.00
acce, 0.20, -0.23, 0.96
acce, 0.23, -0.25, 0.97
acce, 0.24, -0.27, 0.98
acce, 0.23, -0.30, 1.01
acce, 0.19, -0.34, 1.03
acce, 0.12, -0.34, 1.06
acce, 0.04, -0.32, 0.95
acce, 0.02, -0.31, 0.91
acce, 0.05, -0.30, 0.88
acce, 0.06, -0.32, 0.91
acce, 0.12, -0.34, 0.92
acce, 0.16, -0.35, 0.94
acce, 0.16, -0.37, 0.95
acce, 0.13, -0.35, 0.94
acce, 0.10, -0.33, 0.91
acce, 0.11, -0.33, 0.89
acce, 0.15, -0.33, 0.85
acce, 0.22, -0.35, 0.86
acce, 0.25, -0.37, 0.88
acce, 0.22, -0.38, 0.87
acce, 0.05, -0.40, 0.83
acce, 0.07, -0.41, 0.83
acce, 0.08, -0.42, 0.81
acce, 0.06, -0.42, 0.82
acce, 0.06, -0.42, 0.80
acce, 0.08, -0.40, 0.83
acce, 0.11, -0.42, 0.83
acce, 0.17, -0.44, 0.85
acce, 0.21, -0.48, 0.94
acce, 0.15, -0.50, 0.97
acce, 0.13, -0.51, 0.97
acce, 0.08, -0.51, 0.95
acce, 0.05, -0.52, 0.93
acce, 0.02, -0.54, 0.93
acce, 0.06, -0.54, 0.94
acce, 0.16, -0.56, 0.97
acce, 0.16, -0.57, 1.03
acce, 0.15, -0.58, 1.03
acce, 0.16, -0.58, 1.03
acce, 0.17, -0.58, 1.00
acce, 0.14, -0.58, 0.95
acce, 0.14, -0.59, 0.94
acce, 0.11, -0.62, 0.95
acce, 0.05, -0.63, 0.95
acce, 0.05, -0.65, 0.98
acce, 0.09, -0.64, 1.01
acce, 0.14, -0.64, 0.96
acce, 0.16, -0.63, 0.95
acce, 0.19, -0.63, 0.96
acce, 0.22, -0.64, 0.97
acce, 0.19, -0.64, 0.95
acce, 0.19, -0.64, 0.94
acce, 0.17, -0.64, 0.93
acce, 0.13, -0.65, 0.91
acce, 0.04, -0.67, 0.87
acce, 0.02, -0.66, 0.87
acce, 0.04, -0.63, 0.70
acce, 0.13, -0.63, 0.72
acce, 0.22, -0.66, 0.80
acce, 0.30, -0.68, 0.87
acce, 0.26, -0.70, 0.94
acce, 0.22, -0.71, 0.98
acce, 0.17, -0.70, 0.98
acce, 0.09, -0.70, 0.95
acce, 0.03, -0.68, 0.91
acce, -0.03, -0.65, 0.89
acce, 0.01, -0.66, 0.83
acce, 0.24, -0.69, 0.88
acce, 0.33, -0.71, 0.90
acce, 0.40, -0.73, 0.88
acce, 0.44, -0.75, 0.89
acce, 0.35, -0.75, 0.85
acce, 0.22, -0.73, 0.79
acce, 0.07, -0.72, 0.77
acce, -0.09, -0.73, 0.75
acce, -0.12, -0.73, 0.77
acce, -0.09, -0.73, 0.79
acce, 0.03, -0.72, 0.77
acce, 0.27, -0.78, 0.77
acce, 0.33, -0.80, 0.77
acce, 0.30, -0.82, 0.78
acce, 0.13, -0.81, 0.76
acce, -0.02, -0.78, 0.70
acce, -0.07, -0.73, 0.66
acce, -0.12, -0.71, 0.62
acce, -0.07, -0.68, 0.60
acce, -0.01, -0.72, 0.58
acce, 0.11, -0.71, 0.61
acce, 0.27, -0.72, 0.68
acce, 0.42, -0.75, 0.72
acce, 0.54, -0.80, 0.70
acce, 0.46, -0.81, 0.67
acce, 0.23, -0.80, 0.63
acce, 0.02, -0.79, 0.64
acce, -0.17, -0.78, 0.57
acce, -0.23, -0.76, 0.60
acce, -0.12, -0.77, 0.59
acce, 0.04, -0.78, 0.62
acce, 0.20, -0.79, 0.71
acce, 0.29, -0.79, 0.73
acce, 0.34, -0.82, 0.73
acce, 0.28, -0.89, 0.77
acce, 0.15, -0.90, 0.76
acce, -0.03, -0.87, 0.72
acce, -0.23, -0.84, 0.68
acce, -0.27, -0.81, 0.61
acce, -0.21, -0.80, 0.58
acce, -0.10, -0.83, 0.63
acce, 0.05, -0.84, 0.65
acce, 0.16, -0.85, 0.67
acce, 0.23, -0.88, 0.67
acce, 0.27, -0.89, 0.68
acce, 0.19, -0.83, 0.60
acce, 0.20, -0.77, 0.60
acce, 0.29, -0.70, 0.98
acce, 0.12, -0.76, 1.57
acce, -0.24, -1.05, 2.27
acce, -0.45, -1.25, 2.48
acce, -0.61, -1.25, 1.80
acce, -0.53, -1.09, 0.92
acce, -0.34, -0.93, 0.37
acce, -0.08, -0.78, 0.10
acce, 0.13, -0.70, 0.04
acce, 0.26, -0.61, 0.14
acce, 0.20, -0.62, 0.21
acce, 0.05, -0.65, 0.32
acce, -0.01, -0.70, 0.43
acce, -0.01, -0.73, 0.54
acce, -0.04, -0.76, 0.60
acce, -0.03, -0.77, 0.63
acce, -0.03, -0.78, 0.69
acce, -0.04, -0.79, 0.72
acce, -0.00, -0.77, 0.75
acce, 0.02, -0.79, 0.77
acce, 0.08, -0.83, 0.83
acce, 0.03, -0.82, 0.84
acce, 0.01, -0.86, 0.87
acce, -0.04, -0.87, 0.86
acce, -0.04, -0.87, 0.85
acce, -0.01, -0.88, 0.89
acce, 0.02, -0.87, 0.87
acce, 0.01, -0.85, 0.81
acce, 0.02, -0.82, 0.78
acce, 0.03, -0.81, 0.76
acce, 0.01, -0.80, 0.75
acce, -0.04, -0.82, 0.78
acce, -0.07, -0.80, 0.79
acce, -0.08, -0.81, 0.80
acce, -0.04, -0.81, 0.85
acce, 0.01, -0.83, 0.89
acce, 0.04, -0.84, 0.91
acce, 0.07, -0.85, 0.90
acce, 0.10, -0.85, 0.88
acce, 0.12, -0.85, 0.86
acce, 0.14, -0.82, 0.79
acce, 0.10, -0.81, 0.73
acce, 0.03, -0.79, 0.68
acce, 0.05, -0.79, 0.68
acce, 0.03, -0.77, 0.69
acce, 0.01, -0.80, 0.76
acce, 0.01, -0.80, 0.80
acce, 0.05, -0.81, 0.82
acce, 0.09, -0.81, 0.82
acce, 0.09, -0.80, 0.79
acce, 0.10, -0.81, 0.77
acce, 0.09, -0.79, 0.74
acce, 0.06, -0.76, 0.72
acce, 0.06, -0.77, 0.68
acce, 0.03, -0.76, 0.65
acce, 0.03, -0.76, 0.66
acce, 0.04, -0.75, 0.71
acce, 0.07, -0.75, 0.72
acce, 0.08, -0.74, 0.77
acce, 0.11, -0.75, 0.78
acce, 0.12, -0.72, 0.68
acce, 0.08, -0.70, 0.65
acce, 0.04, -0.69, 0.65
acce, -0.02, -0.69, 0.72
acce, 0.00, -0.71, 0.79
acce, 0.01, -0.71, 0.83
acce, -0.02, -0.71, 0.85
acce, 0.01, -0.71, 0.86
acce, 0.04, -0.70, 0.82
acce, 0.05, -0.68, 0.79
acce, 0.04, -0.67, 0.80
acce, 0.05, -0.67, 0.81
acce, 0.09, -0.68, 0.81
acce, 0.11, -0.68, 0.85
acce, 0.08, -0.67, 0.85
acce, 0.04, -0.66, 0.83
acce, 0.03, -0.65, 0.82
acce, 0.02, -0.63, 0.83
acce, 0.06, -0.63, 0.83
acce, 0.09, -0.63, 0.83
acce, 0.13, -0.63, 0.85
acce, 0.15, -0.61, 0.84
acce, 0.14, -0.60, 0.84
acce, 0.11, -0.60, 0.86
acce, 0.09, -0.62, 0.88
acce, 0.07, -0.63, 0.93
acce, 0.06, -0.62, 0.91
acce, 0.03, -0.60, 0.89
acce, 0.02, -0.59, 0.87
acce, 0.08, -0.59, 0.90
acce, 0.12, -0.59, 0.93
acce, 0.14, -0.59, 0.94
acce, 0.17, -0.59, 0.95
acce, 0.14, -0.58, 0.96
acce, 0.11, -0.56, 0.92
acce, 0.09, -0.56, 0.92
acce, 0.10, -0.57, 0.95
acce, 0.11, -0.57, 0.98
acce, 0.13, -0.57, 1.01
acce, 0.15, -0.57, 1.00
acce, 0.16, -0.56, 1.01
acce, 0.13, -0.54, 0.99
acce, 0.11, -0.52, 0.94
acce, 0.11, -0.51, 0.94
acce, 0.11, -0.51, 0.96
acce, 0.15, -0.52, 0.97
acce, 0.14, -0.52, 1.02
acce, 0.20, -0.52, 1.02
acce, 0.16, -0.49, 1.04
acce, 0.13, -0.46, 1.00
acce, 0.10, -0.43, 0.98
acce, 0.13, -0.40, 0.94
acce, 0.16, -0.40, 0.94
acce, 0.20, -0.41, 0.96
acce, 0.26, -0.44, 1.01
acce, 0.27, -0.48, 1.12
acce, 0.23, -0.48, 1.14
acce, 0.16, -0.44, 1.09
acce, 0.10, -0.43, 1.05
acce, 0.08, -0.41, 1.00
acce, 0.06, -0.42, 0.98
acce, 0.07, -0.41, 0.98
acce, 0.10, -0.40, 1.00
acce, 0.15, -0.40, 1.02
acce, 0.18, -0.39, 1.02
acce, 0.17, -0.40, 1.04
acce, 0.15, -0.40, 1.06
acce, 0.14, -0.41, 1.06
acce, 0.12, -0.40, 1.05
acce, 0.02, -0.23, 1.07
acce, 0.03, -0.32, 0.94
acce, 0.03, -0.30, 0.92
acce, 0.06, -0.29, 0.88
acce, 0.10, -0.28, 0.91
acce, 0.17, -0.29, 0.92
acce, 0.20, -0.28, 0.94
acce, 0.21, -0.29, 0.93
acce, 0.19, -0.28, 0.92
acce, 0.20, -0.26, 0.88
acce, 0.17, -0.14, 0.92
acce, 0.15, -0.24, 0.82
acce, 0.15, -0.22, 0.83
acce, 0.11, -0.21, 0.83
acce, 0.07, -0.19, 0.84
acce, 0.09, -0.16, 0.88
acce, 0.14, -0.15, 0.86
acce, 0.14, -0.16, 0.88
acce, 0.14, -0.14, 0.85
acce, 0.14, -0.14, 0.86
acce, 0.14, -0.12, 0.84
acce, 0.13, -0.11, 0.83
acce, 0.10, -0.10, 0.83
acce, 0.07, -0.11, 0.86
acce, 0.07, -0.12, 0.92
acce, 0.10, -0.13, 0.95
acce, 0.13, -0.12, 0.97
acce, 0.14, -0.12, 0.96
acce, 0.14, -0.11, 0.95
acce, 0.13, -0.09, 0.97
acce, 0.12, -0.10, 0.96
acce, 0.07, -0.11, 0.94
acce, 0.04, -0.13, 0.97
acce, 0.04, -0.12, 0.96
acce, 0.04, -0.11, 0.95
acce, 0.05, -0.09, 0.96
acce, 0.11, -0.09, 0.98
acce, 0.16, -0.08, 0.97
acce, 0.16, -0.07, 0.96
acce, 0.18, -0.08, 0.91
acce, 0.17, -0.08, 0.92
acce, 0.16, -0.08, 0.90
acce, 0.11, -0.09, 0.90
acce, 0.08, -0.09, 0.89
acce, 0.06, -0.11, 0.90
acce, 0.01, -0.10, 0.95
acce, 0.02, -0.11, 0.97
acce, 0.05, -0.11, 0.98
acce, 0.09, -0.09, 0.98
acce, 0.09, -0.09, 0.97
acce, 0.10, -0.10, 0.98
acce, 0.09, -0.10, 0.97
acce, 0.09, -0.09, 0.96
