acce, 0.11, -0.07, 1.04
acce, 0.09, -0.06, 1.02
acce, 0.09, -0.06, 1.00
acce, 0.14, -0.04, 1.00
acce, 0.15, -0.04, 1.02
acce, 0.15, -0.05, 0.99
acce, 0.17, -0.03, 1.00
acce, 0.18, -0.05, 0.98
acce, 0.15, -0.06, 0.98
acce, 0.15, -0.06, 0.96
acce, 0.09, -0.08, 0.98
acce, 0.09, -0.10, 1.06
acce, 0.09, -0.10, 1.08
acce, 0.09, -0.10, 1.09
acce, 0.09, -0.10, 1.09
acce, 0.08, -0.10, 1.08
acce, 0.10, -0.10, 1.07
acce, 0.12, -0.10, 1.06
acce, 0.12, -0.10, 1.05
acce, 0.11, -0.08, 1.06
acce, 0.12, -0.09, 1.06
acce, 0.12, -0.10, 1.05
acce, 0.10, -0.09, 1.05
acce, 0.11, -0.09, 1.07
acce, 0.14, -0.10, 1.08
acce, 0.16, -0.09, 1.11
acce, 0.18, -0.09, 1.08
acce, 0.16, -0.08, 1.06
acce, 0.16, -0.08, 1.02
acce, 0.15, -0.08, 1.05
acce, 0.12, -0.08, 1.09
acce, 0.12, -0.10, 1.09
acce, 0.13, -0.10, 1.13
acce, 0.14, -0.08, 1.13
acce, 0.15, -0.09, 1.15
acce, 0.15, -0.09, 1.14
acce, 0.18, -0.07, 1.11
acce, 0.24, -0.07, 1.10
acce, 0.24, -0.08, 1.10
acce, 0.22, -0.09, 1.08
acce, 0.21, -0.07, 1.08
acce, 0.22, -0.10, 1.03
acce, 0.21, -0.10, 1.01
acce, 0.22, -0.08, 1.00
acce, 0.24, -0.09, 1.02
acce, 0.25, -0.09, 1.06
acce, 0.26, -0.09, 1.07
acce, 0.27, -0.08, 1.06
acce, 0.28, -0.08, 1.08
acce, 0.32, -0.08, 1.08
acce, 0.32, -0.07, 1.05
acce, 0.31, -0.07, 1.02
acce, 0.28, -0.07, 0.99
acce, 0.25, -0.03, 0.97
acce, 0.21, -0.07, 0.95
acce, 0.22, -0.07, 0.96
acce, 0.18, -0.07, 1.00
acce, 0.12, -0.09, 1.04
acce, 0.09, -0.11, 1.11
acce, 0.10, -0.10, 1.12
acce, 0.10, -0.10, 1.11
acce, 0.13, -0.10, 1.09
acce, 0.15, -0.10, 1.08
acce, 0.16, -0.09, 1.06
acce, 0.16, -0.08, 1.05
acce, 0.16, -0.07, 1.03
acce, 0.15, -0.07, 1.01
acce, 0.16, -0.06, 0.99
acce, 0.18, -0.07, 0.99
acce, 0.23, -0.07, 1.00
acce, 0.22, -0.07, 1.00
acce, 0.20, -0.08, 1.00
acce, 0.17, -0.07, 0.98
acce, 0.17, -0.05, 0.96
acce, 0.13, -0.06, 0.97
acce, 0.15, -0.07, 0.99
acce, 0.14, -0.07, 1.06
acce, 0.16, -0.07, 1.08
acce, 0.21, -0.06, 1.05
acce, 0.19, -0.06, 1.03
acce, 0.18, -0.05, 0.99
acce, 0.13, -0.05, 0.96
acce, 0.09, -0.06, 0.95
acce, 0.05, -0.07, 1.00
acce, 0.05, -0.09, 0.97
acce, 0.05, -0.08, 1.05
acce, 0.10, -0.10, 1.06
acce, 0.14, -0.09, 1.10
acce, 0.19, -0.09, 1.12
acce, 0.22, -0.09, 1.13
acce, 0.22, -0.10, 1.11
acce, 0.25, -0.09, 1.08
acce, 0.22, -0.09, 1.03
acce, 0.19, -0.10, 1.00
acce, 0.16, -0.11, 0.99
