acce, 0.14, -0.15, 1.03
acce, 0.13, -0.15, 1.00
acce, 0.12, -0.15, 1.01
acce, 0.11, -0.16, 1.03
acce, 0.11, -0.16, 1.06
acce, 0.13, -0.17, 1.08
acce, 0.14, -0.16, 1.08
acce, 0.13, -0.16, 1.06
acce, 0.13, -0.16, 1.04
acce, 0.13, -0.16, 1.02
acce, 0.13, -0.15, 1.02
acce, 0.13, -0.16, 1.03
acce, 0.12, -0.15, 1.02
acce, 0.10, -0.17, 1.02
acce, 0.13, -0.17, 1.00
acce, 0.11, -0.17, 1.03
acce, 0.13, -0.16, 1.01
acce, 0.11, -0.16, 1.03
acce, 0.15, -0.16, 1.02
acce, 0.16, -0.16, 1.04
acce, 0.16, -0.16, 1.04
acce, 0.15, -0.16, 1.02
acce, 0.15, -0.16, 1.02
acce, 0.13, -0.16, 1.00
acce, 0.13, -0.15, 1.00
acce, 0.12, -0.15, 1.00
acce, 0.10, -0.16, 1.03
acce, 0.09, -0.17, 1.04
acce, 0.08, -0.17, 1.07
acce, 0.08, -0.17, 1.04
acce, 0.08, -0.16, 1.05
acce, 0.15, -0.21, 1.10
acce, 0.12, -0.18, 1.05
acce, 0.11, -0.17, 1.05
acce, 0.14, -0.16, 1.03
acce, 0.14, -0.16, 1.03
acce, 0.14, -0.15, 1.02
acce, 0.13, -0.15, 1.00
acce, 0.13, -0.15, 1.00
acce, 0.13, -0.16, 1.03
acce, 0.11, -0.17, 1.07
acce, 0.11, -0.17, 1.10
acce, 0.10, -0.17, 1.11
acce, 0.12, -0.18, 1.13
acce, 0.12, -0.18, 1.15
acce, 0.11, -0.17, 1.15
acce, 0.13, -0.16, 1.16
acce, 0.13, -0.16, 1.18
acce, 0.12, -0.15, 1.22
acce, 0.16, -0.17, 1.34
acce, 0.20, -0.22, 1.46
acce, 0.28, -0.23, 1.52
acce, 0.36, -0.23, 1.57
acce, 0.36, -0.24, 1.58
acce, 0.26, -0.25, 1.55
acce, 0.20, -0.24, 1.43
acce, 0.20, -0.24, 1.34
acce, 0.15, -0.22, 1.33
acce, 0.17, -0.24, 1.29
acce, 0.16, -0.20, 1.25
acce, 0.15, -0.20, 1.24
acce, 0.15, -0.20, 1.24
acce, 0.20, -0.19, 1.26
acce, 0.21, -0.18, 1.24
acce, 0.19, -0.16, 1.19
acce, 0.18, -0.14, 1.13
acce, 0.17, -0.13, 1.11
acce, 0.19, -0.11, 1.08
acce, 0.22, -0.11, 1.07
acce, 0.20, -0.09, 1.07
acce, 0.22, -0.08, 1.04
acce, 0.22, -0.07, 1.03
acce, 0.23, -0.06, 1.02
acce, 0.23, -0.04, 1.04
acce, 0.21, -0.02, 1.04
acce, 0.19, -0.03, 1.08
acce, 0.21, -0.02, 1.09
acce, 0.21, -0.01, 1.09
acce, 0.21, -0.00, 1.09
acce, 0.22, -0.00, 1.12
acce, 0.23, -0.01, 1.14
acce, 0.23, -0.01, 1.15
acce, 0.27, -0.02, 1.15
acce, 0.22, -0.01, 1.14
